identifier	n_sentences	n_tokens	ttr_form_chunks_100	ttr_form_chunks_200	ttr_lemma_chunks_200	ttr_lemma_chunks_100	tokens_per_sent	char_per_tok	upos_dist_RB	upos_dist_WP$	upos_dist_CD	upos_dist_RBR	upos_dist_WP	upos_dist_JJS	upos_dist_NN	upos_dist_NNPS	upos_dist_TO	upos_dist_RBS	upos_dist_PRP$	upos_dist_:	upos_dist_NNS	upos_dist_.	upos_dist_''	upos_dist_``	upos_dist_POS	upos_dist_VB	upos_dist_JJ	upos_dist_VBG	upos_dist_WRB	upos_dist_VBD	upos_dist_,	upos_dist_VBP	upos_dist_PRP	upos_dist_PDT	upos_dist_DT	upos_dist_RP	upos_dist_NNP	upos_dist_WDT	upos_dist_EX	upos_dist_CC	upos_dist_VBZ	upos_dist_VBN	upos_dist_JJR	upos_dist_FW	upos_dist_UH	upos_dist_MD	upos_dist_IN	lexical_density	verbs_mood_dist	verbs_tense_dist	verbs_form_dist	verbs_num_pers_dist	aux_mood_dist	aux_tense_dist	aux_form_dist	aux_num_pers_dist	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_a	subj_pre	subj_post	obj_pre	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prepositional_chain_distribution	subordinate_chains_distribution	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_pre	subordinate_post	verb_edges_dist	avg_verb_edges
10_Question10_1.txt	1	228	0.77	0.65	0.005	0.01	228.0	5.333333333333333	6.578947368421052	0	1.3157894736842106	0	0.43859649122807015	0	11.842105263157896	0	0.8771929824561403	0	2.192982456140351	0	4.385964912280702	3.0701754385964914	0	0	0.43859649122807015	1.7543859649122806	10.087719298245615	2.192982456140351	0	3.9473684210526314	5.701754385964913	1.7543859649122806	3.9473684210526314	0	6.140350877192983	0	9.210526315789474	0.43859649122807015	0.8771929824561403	3.9473684210526314	1.3157894736842106	1.7543859649122806	0.43859649122807015	0	0	0	15.350877192982455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_10.txt	1	205	0.7	0.62	0.005	0.01	205.0	5.375609756097561	4.878048780487805	0	0.975609756097561	0	0	0.4878048780487805	12.195121951219512	0	1.4634146341463414	0	0.975609756097561	0.4878048780487805	8.292682926829269	3.902439024390244	0	0	1.4634146341463414	0.975609756097561	10.24390243902439	3.902439024390244	0	0.975609756097561	6.829268292682927	0.975609756097561	1.4634146341463414	0	6.341463414634147	0	10.24390243902439	0.4878048780487805	0.975609756097561	4.390243902439025	1.951219512195122	1.4634146341463414	0.4878048780487805	0	0	0	13.170731707317072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_2.txt	1	277	0.73	0.635	0.005	0.01	277.0	5.245487364620939	5.054151624548736	0	0.7220216606498195	0	0	0	11.913357400722022	0	1.0830324909747293	0	1.8050541516245486	0.36101083032490977	5.415162454873646	3.6101083032490973	0	0	1.0830324909747293	1.8050541516245486	7.2202166064981945	3.6101083032490973	0	1.8050541516245486	7.2202166064981945	2.527075812274368	1.8050541516245486	0	9.386281588447654	0	9.386281588447654	0	1.0830324909747293	2.527075812274368	2.1660649819494586	2.1660649819494586	0.36101083032490977	0	0	0.7220216606498195	15.16245487364621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_3.txt	1	256	0.73	0.64	0.005	0.01	256.0	5.18359375	6.640625	0	0.78125	0	0	0	12.890625	0	2.34375	0	2.734375	1.5625	4.296875	3.90625	0	0	1.953125	2.34375	9.765625	1.953125	0	1.953125	4.6875	1.5625	1.5625	0	8.59375	0	10.546875	0	0.78125	3.125	1.953125	1.5625	0.390625	0	0	0	12.109375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_4.txt	1	229	0.72	0.645	0.005	0.01	229.0	5.235807860262009	5.240174672489083	0	0.4366812227074236	0	0	0	12.663755458515285	0	2.183406113537118	0	1.7467248908296944	0	4.8034934497816595	3.493449781659389	0	0	2.6200873362445414	1.7467248908296944	5.676855895196507	1.7467248908296944	0	1.3100436681222707	6.11353711790393	2.6200873362445414	2.6200873362445414	0	6.986899563318778	0	11.790393013100436	0.4366812227074236	1.3100436681222707	3.930131004366812	3.493449781659389	2.183406113537118	0.4366812227074236	0	0	0	14.410480349344978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_5.txt	1	264	0.74	0.67	0.005	0.01	264.0	5.515151515151516	4.924242424242424	0.3787878787878788	0.7575757575757576	0.3787878787878788	0	0.3787878787878788	16.28787878787879	0	0.7575757575757576	0	0.7575757575757576	0	4.166666666666667	3.787878787878788	0	0	1.1363636363636365	0.7575757575757576	10.227272727272727	3.409090909090909	0	1.893939393939394	4.924242424242424	1.1363636363636365	2.272727272727273	0	9.469696969696969	0	9.469696969696969	0	0.3787878787878788	2.6515151515151514	1.5151515151515151	1.893939393939394	0.7575757575757576	0	0	0	15.530303030303031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_6.txt	1	211	0.75	0.66	0.005	0.01	211.0	5.341232227488152	5.213270142180095	0.47393364928909953	0.47393364928909953	0	0	0	12.796208530805687	0	1.4218009478672986	0	1.4218009478672986	0	4.265402843601896	3.7914691943127963	0	0	1.4218009478672986	2.3696682464454977	9.95260663507109	1.4218009478672986	0	2.3696682464454977	5.687203791469194	3.7914691943127963	3.3175355450236967	0	8.530805687203792	0	9.004739336492891	0	0.47393364928909953	3.7914691943127963	2.3696682464454977	0.9478672985781991	0.47393364928909953	0	0	0.47393364928909953	13.744075829383887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_7.txt	1	225	0.76	0.655	0.005	0.01	225.0	5.666666666666667	5.777777777777778	0	0.8888888888888888	0	0	0	13.777777777777779	0	0	0	1.7777777777777777	0	6.222222222222222	3.5555555555555554	0	0	1.3333333333333333	2.2222222222222223	12.0	4.0	0	0.8888888888888888	6.666666666666667	2.6666666666666665	1.7777777777777777	0	6.666666666666667	0	8.444444444444445	0	0.4444444444444444	4.444444444444445	1.3333333333333333	1.3333333333333333	0.4444444444444444	0	0	0.8888888888888888	12.444444444444445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_8.txt	1	209	0.75	0.635	0.005	0.01	209.0	5.44976076555024	5.2631578947368425	0	0.4784688995215311	0	0	0.4784688995215311	12.440191387559809	0	2.3923444976076556	0	0.4784688995215311	0.4784688995215311	4.784688995215311	3.827751196172249	0	0	1.4354066985645932	1.4354066985645932	9.569377990430622	1.9138755980861244	0.4784688995215311	1.9138755980861244	6.698564593301436	2.3923444976076556	2.8708133971291865	0	7.655502392344498	0	10.526315789473685	0	0.9569377990430622	2.3923444976076556	2.3923444976076556	3.349282296650718	0.4784688995215311	0	0	0.4784688995215311	12.440191387559809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10_Question10_9.txt	1	217	0.76	0.685	0.005	0.01	217.0	5.847926267281106	5.990783410138249	0	0.4608294930875576	0	0.4608294930875576	0	8.755760368663594	0.4608294930875576	0.9216589861751152	0	0.4608294930875576	0	9.216589861751151	3.225806451612903	0	0	1.8433179723502304	0.9216589861751152	11.52073732718894	3.686635944700461	0	0.9216589861751152	5.990783410138249	4.147465437788019	1.3824884792626728	0	6.451612903225806	0	11.981566820276498	0	0.4608294930875576	5.0691244239631335	0.9216589861751152	1.3824884792626728	0.4608294930875576	0	0	0	12.903225806451612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_1.txt	1	113	0.75	0	0	0.01	113.0	5.088495575221239	1.7699115044247788	0	0	0	0	0.8849557522123894	35.39823008849557	0	0	0	0	0	13.274336283185841	3.5398230088495577	0	0	0	0	17.699115044247787	0	0	0	4.424778761061947	4.424778761061947	0	0	0	0	7.964601769911504	0	0	0	3.5398230088495577	0	0	4.424778761061947	0	0	2.6548672566371683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_10.txt	1	117	0.74	0	0	0.01	117.0	5.17948717948718	0	0	0	0	0	0.8547008547008547	26.495726495726494	0	0	0	0	0	16.23931623931624	3.4188034188034186	0	0	0	0.8547008547008547	15.384615384615385	0	0	0	4.273504273504273	5.128205128205129	0	0	0	0	9.401709401709402	0	0	0	3.4188034188034186	0	0	12.820512820512821	0	0	1.7094017094017093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_2.txt	1	111	0.79	0	0	0.01	111.0	5.117117117117117	0.9009009009009009	0	0	0	0	0.9009009009009009	29.72972972972973	0	0	0	0	0	15.315315315315315	3.6036036036036037	0	0	0	0	18.01801801801802	0	0	0	3.6036036036036037	5.405405405405405	0	0	0	0	9.90990990990991	0	0	0.9009009009009009	3.6036036036036037	0	0	5.405405405405405	0	0	2.7027027027027026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_3.txt	1	126	0.74	0	0	0.01	126.0	4.936507936507937	0.7936507936507936	0	0	0	0	0	30.158730158730158	0	0	0	0	0	20.634920634920636	3.1746031746031744	0	0	0	0	15.079365079365079	0	0	0	5.555555555555555	3.9682539682539684	0	0	0	0	7.936507936507937	0	0	0.7936507936507936	3.1746031746031744	0	0	5.555555555555555	0	0	3.1746031746031744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_4.txt	1	99	0	0	0	0	99.0	5.101010101010101	0	0	0	0	0	0	30.303030303030305	0	0	0	0	0	15.151515151515152	3.0303030303030303	0	0	0	0	18.181818181818183	0	0	0	4.040404040404041	4.040404040404041	0	0	0	0	8.080808080808081	0	0	0	3.0303030303030303	0	0	12.121212121212121	0	0	2.0202020202020203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_5.txt	1	111	0.78	0	0	0.01	111.0	5.081081081081081	0	0	0	0	0	0	31.53153153153153	0	0	0	0	0	15.315315315315315	3.6036036036036037	0	0	0	0	19.81981981981982	0	0	0	5.405405405405405	3.6036036036036037	0	0	0	0	8.108108108108109	0	0	0	3.6036036036036037	0	0	5.405405405405405	0	0	3.6036036036036037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_6.txt	1	140	0.74	0	0	0.01	140.0	4.921428571428572	0.7142857142857143	0	0	0	0	0.7142857142857143	28.571428571428573	0	0	0	0	0	20.0	2.857142857142857	0	0	0	0	15.0	0	0	0	6.428571428571429	2.142857142857143	0	0	0	0	6.428571428571429	0	0	1.4285714285714286	3.5714285714285716	0	0	8.571428571428571	0	0	3.5714285714285716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_7.txt	1	125	0.78	0	0	0.01	125.0	4.976	0.8	0	0	0	0	0.8	32.8	0	0	0	0	0	14.4	4.0	0	0	0	0	18.4	0	0	0	4.8	3.2	0	0	0	0	8.8	0	0	0	4.0	0	0	4.8	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_8.txt	1	123	0.77	0	0	0.01	123.0	4.796747967479675	0	0	0	0	0	0.8130081300813008	35.77235772357724	0	0	0	0	0	13.008130081300813	4.065040650406504	0	0	0	0	16.260162601626018	0	0	0	4.065040650406504	2.4390243902439024	0	0	0	0	8.94308943089431	0	0	0.8130081300813008	4.065040650406504	0	0	6.504065040650406	0	0	3.252032520325203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11_Question1_9.txt	1	124	0.73	0	0	0.01	124.0	4.983870967741935	0.8064516129032258	0	0	0	0	0	29.032258064516128	0	0	0	0	0	20.161290322580644	3.225806451612903	0	0	0	0	16.129032258064516	0	0	0	5.645161290322581	3.225806451612903	0	0	0	0	7.258064516129032	0	0	0.8064516129032258	2.4193548387096775	0	0	7.258064516129032	0	0	4.032258064516129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_1.txt	1	136	0.74	0	0	0.01	136.0	5.213235294117647	0	0	0	0	0	1.4705882352941178	37.5	0	0	0	0	0	8.088235294117647	3.676470588235294	0	0	0	0	13.235294117647058	0	0	0	9.558823529411764	3.676470588235294	0	0	0	0	7.352941176470588	0	0	0.7352941176470589	3.676470588235294	0	0	8.823529411764707	0	0	2.2058823529411766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_10.txt	1	192	0.75	0	0	0.01	192.0	4.838541666666667	0	0	0	0	0	0.5208333333333334	36.979166666666664	0	0	0	0	1.0416666666666667	7.291666666666667	3.6458333333333335	0	0	0	0	15.104166666666666	0	0	0.5208333333333334	7.8125	2.6041666666666665	0	0	0	0	7.291666666666667	0	0	0.5208333333333334	3.6458333333333335	0	0.5208333333333334	9.375	0	0	3.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_2.txt	1	122	0.74	0	0	0.01	122.0	4.69672131147541	0	0	0	0	0	0.819672131147541	35.24590163934426	0	0	0	0	0	9.01639344262295	4.098360655737705	0	0	0	0	17.21311475409836	0	0	0	9.836065573770492	1.639344262295082	0	0	0.819672131147541	0	8.19672131147541	0	0	0.819672131147541	6.557377049180328	0	0	4.098360655737705	0	0	1.639344262295082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_3.txt	1	126	0.75	0	0	0.01	126.0	4.920634920634921	0	0	0	0	0	1.5873015873015872	37.301587301587304	0	0	0	0	0.7936507936507936	6.349206349206349	3.9682539682539684	0	0	0	0	18.253968253968253	0	0	0	8.73015873015873	0.7936507936507936	0	0	0	0	7.936507936507937	0	0	1.5873015873015872	4.761904761904762	0	0	6.349206349206349	0	0	1.5873015873015872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_4.txt	1	129	0.78	0	0	0.01	129.0	5.224806201550388	0	0	0	0	0	1.550387596899225	37.2093023255814	0	0	0	0	0	7.751937984496124	3.875968992248062	0	0	0	0	17.05426356589147	0	0	0.7751937984496124	9.30232558139535	2.3255813953488373	0	0	0.7751937984496124	0	6.976744186046512	0	0	0.7751937984496124	5.426356589147287	0	0	4.651162790697675	0	0	1.550387596899225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_5.txt	1	133	0.77	0	0	0.01	133.0	5.2180451127819545	0	0	0	0	0	1.5037593984962405	35.338345864661655	0	0	0.7518796992481203	0	0	9.022556390977444	3.7593984962406015	0	0	0	0	15.789473684210526	0	0	0.7518796992481203	9.022556390977444	2.255639097744361	0	0	0.7518796992481203	0	7.518796992481203	0	0	0.7518796992481203	4.511278195488722	0	0	6.015037593984962	0	0	2.255639097744361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_6.txt	1	144	0.72	0	0	0.01	144.0	4.944444444444445	0	0	0	0	0	0.6944444444444444	39.583333333333336	0	0	0	0	0	6.944444444444445	3.4722222222222223	0	0	0	0	12.5	0	0	0	7.638888888888889	2.0833333333333335	0	0	0.6944444444444444	0	9.027777777777779	0	0	0.6944444444444444	5.555555555555555	0	0	8.333333333333334	0	0	2.7777777777777777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_7.txt	1	163	0.74	0	0	0.01	163.0	4.920245398773006	0	0	0	0	0	0.6134969325153374	32.515337423312886	0	0	0	0	0.6134969325153374	9.202453987730062	3.6809815950920246	0	0	0	0.6134969325153374	16.56441717791411	0	0	0	8.588957055214724	2.4539877300613497	0	0	0.6134969325153374	0	7.361963190184049	0	0	1.2269938650306749	4.9079754601226995	0	0	6.134969325153374	0	0.6134969325153374	4.294478527607362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_8.txt	1	174	0.77	0	0	0.01	174.0	5.385057471264368	0	0	0.5747126436781609	0	0	0.5747126436781609	34.48275862068966	0	0	0	0	1.1494252873563218	11.494252873563218	4.022988505747127	0	0	0	0	12.64367816091954	0	0	0	6.32183908045977	2.2988505747126435	0	0	0.5747126436781609	0	10.344827586206897	0	0	1.7241379310344827	2.2988505747126435	0	0.5747126436781609	8.045977011494253	0	0	2.8735632183908044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12_Question2_9.txt	1	175	0.74	0	0	0.01	175.0	5.228571428571429	0	0	0	0	0	1.1428571428571428	38.285714285714285	0	0	0	0	0.5714285714285714	9.714285714285714	4.0	0	0	0	0.5714285714285714	13.142857142857142	0	0	0	8.571428571428571	2.2857142857142856	0	0	0.5714285714285714	0	5.714285714285714	0	0	0.5714285714285714	2.2857142857142856	0	0	9.714285714285714	0	0	2.857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_1.txt	1	105	0.74	0	0	0.01	105.0	5.190476190476191	1.9047619047619047	0	1.9047619047619047	0	0	0.9523809523809523	30.476190476190474	0	0	0	0	0	11.428571428571429	3.8095238095238093	1.9047619047619047	1.9047619047619047	0	0	11.428571428571429	0	0	0	8.571428571428571	1.9047619047619047	0	0	0.9523809523809523	0	12.380952380952381	0	0	0	3.8095238095238093	0	0	3.8095238095238093	0	0	2.857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_10.txt	1	141	0.71	0	0	0.01	141.0	4.907801418439717	0.7092198581560284	0	2.127659574468085	0	0	0.7092198581560284	47.5177304964539	0	0	0	0	0.7092198581560284	8.51063829787234	4.25531914893617	0	0	0	0	8.51063829787234	0	0	0	6.382978723404255	0.7092198581560284	0	0	0	0	10.638297872340425	0	0	0.7092198581560284	2.8368794326241136	0	0	2.8368794326241136	0	0	2.8368794326241136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_2.txt	1	121	0.73	0	0	0.01	121.0	4.68595041322314	0.8264462809917356	0	1.6528925619834711	0	0	0.8264462809917356	31.40495867768595	0	0	0	0	0	11.570247933884298	3.3057851239669422	5.785123966942149	3.3057851239669422	0	0	9.917355371900827	0	0	0	6.6115702479338845	2.479338842975207	0	0	0	0	10.743801652892563	0	0	0.8264462809917356	3.3057851239669422	0	0	4.958677685950414	0	0	2.479338842975207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_3.txt	1	100	0.73	0	0	0.01	100.0	5.18	1.0	0	2.0	0	0	1.0	39.0	0	0	0	0	0	11.0	4.0	0	0	0	0	8.0	0	0	0	7.0	3.0	0	0	0	0	15.0	0	0	0	3.0	0	0	4.0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_4.txt	1	154	0.72	0	0	0.01	154.0	4.6688311688311686	0.6493506493506493	0	1.948051948051948	0	0	0.6493506493506493	40.25974025974026	0	0	0	0	0	7.142857142857143	3.896103896103896	3.896103896103896	3.896103896103896	0	0	9.090909090909092	0	0	0	7.142857142857143	1.2987012987012987	0	0	0.6493506493506493	0	9.74025974025974	0	0	0	3.896103896103896	0	0	4.545454545454546	0	0	1.2987012987012987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_5.txt	1	109	0.73	0	0	0.01	109.0	4.743119266055046	0.9174311926605505	0	1.834862385321101	0	0	1.834862385321101	43.11926605504587	0	0	0	0	0.9174311926605505	5.504587155963303	4.587155963302752	0	0	0	0	7.339449541284404	0	0	0	8.256880733944953	0.9174311926605505	0	0	0	0	12.844036697247706	0	0	0	1.834862385321101	0	0	6.422018348623853	0	0	3.669724770642202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_6.txt	1	100	0.69	0	0	0.01	100.0	4.81	1.0	0	2.0	0	0	1.0	36.0	0	0	0	0	0	9.0	4.0	6.0	3.0	0	0	6.0	0	0	0	7.0	1.0	0	0	0	0	11.0	0	0	0	3.0	0	0	7.0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_7.txt	1	123	0.74	0	0	0.01	123.0	5.008130081300813	0.8130081300813008	0	2.4390243902439024	0	0	1.6260162601626016	32.520325203252035	0	0	0	0	0	14.634146341463415	4.065040650406504	0	0	0.8130081300813008	0	8.130081300813009	0	0	0.8130081300813008	6.504065040650406	4.878048780487805	0	0	0	0	11.382113821138212	0	0	0.8130081300813008	3.252032520325203	0	0	4.878048780487805	0	0	2.4390243902439024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_8.txt	1	101	0.71	0	0	0.01	101.0	4.910891089108911	0.9900990099009901	0	1.9801980198019802	0	0	2.9702970297029703	28.712871287128714	0	0	0	0	0	13.861386138613861	4.9504950495049505	0	0	0	0	6.930693069306931	0	0	0	6.930693069306931	2.9702970297029703	0	0	0	0	15.841584158415841	0	0	0.9900990099009901	5.9405940594059405	0	0	4.9504950495049505	0	0	1.9801980198019802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13_Question3_9.txt	1	129	0.73	0	0	0.01	129.0	4.8062015503875966	0.7751937984496124	0	2.3255813953488373	0	0	1.550387596899225	41.86046511627907	0	0	0	0	0	8.527131782945736	4.651162790697675	0	0	0	0	7.751937984496124	0	0	0	6.2015503875969	1.550387596899225	0	0	0	0	11.627906976744185	0	0	0	3.10077519379845	0	0	7.751937984496124	0	0	2.3255813953488373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_Question4_1.txt	1	143	0.72	0	0	0.01	143.0	5.118881118881119	0	0	0	0	0	2.097902097902098	30.76923076923077	0	0	0	0	0	9.79020979020979	4.195804195804196	1.3986013986013985	1.3986013986013985	0	0	14.685314685314685	0	0	0	4.195804195804196	3.4965034965034967	0	0	0	0	9.090909090909092	0	0	0	4.195804195804196	0	0.6993006993006993	10.48951048951049	0	0	3.4965034965034967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_Question4_10.txt	1	191	0.73	0	0	0.01	191.0	5.157068062827225	0.5235602094240838	0	1.0471204188481675	0	0	1.0471204188481675	38.7434554973822	0	0	0	0	0.5235602094240838	8.900523560209423	4.18848167539267	0	0	0	0	9.424083769633508	0	0	0	7.853403141361256	1.0471204188481675	0	0	1.0471204188481675	0	10.99476439790576	0	0	0	2.094240837696335	0	0	10.471204188481675	0	0	2.094240837696335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_Question4_2.txt	1	131	0.79	0	0	0.01	131.0	5.061068702290076	0	0	0	0	0	2.2900763358778624	41.221374045801525	0	0	0	0	0	9.16030534351145	4.580152671755725	0	0	0	0	12.977099236641221	0	0	0	5.343511450381679	1.5267175572519085	0	0	0	0	7.633587786259542	0	0	0.7633587786259542	2.2900763358778624	0	0	11.450381679389313	0	0	0.7633587786259542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_Question4_3.txt	1	170	0.69	0	0	0.01	170.0	5.158823529411765	0	0	0	0	0	2.3529411764705883	35.294117647058826	0	0	0	0	0	9.411764705882353	4.117647058823529	0	0	0	0	12.941176470588236	0	0	0.5882352941176471	9.411764705882353	2.3529411764705883	0	0	0	0	7.0588235294117645	0	0	0.5882352941176471	2.3529411764705883	0	0	11.176470588235293	0.5882352941176471	0	1.7647058823529411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_Question4_4.txt	1	131	0.73	0	0	0.01	131.0	5.068702290076335	0.7633587786259542	0	0	0	0	2.2900763358778624	34.35114503816794	0	0	0	0	0	12.213740458015268	3.053435114503817	2.2900763358778624	2.2900763358778624	0	0	13.740458015267176	0	0	0	6.870229007633588	4.580152671755725	0	0	0	0	6.106870229007634	0	0	0	5.343511450381679	0	0	5.343511450381679	0	0	0.7633587786259542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_Question4_5.txt	1	176	0.73	0	0	0.01	176.0	5.0227272727272725	0	0	1.1363636363636365	0	0	2.272727272727273	33.52272727272727	0	0	0	0	0.5681818181818182	13.068181818181818	3.409090909090909	0	0	0	0	14.204545454545455	0	0	0	7.386363636363637	3.409090909090909	0	0	0	0	7.954545454545454	0	0	0.5681818181818182	2.840909090909091	0	0.5681818181818182	8.522727272727273	0	0	0.5681818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14_Question4_6.txt	1	178	0.75	0	0	0.01	178.0	5.106741573033708	0	0	1.1235955056179776	0	0	2.247191011235955	30.89887640449438	0	0	0	0	0.5617977528089888	13.48314606741573	3.932584269662921	0	0	0	0.5617977528089888	16.292134831460675	0	0	0.5617977528089888	7.865168539325842	3.3707865168539324	0	0	0	0	6.179775280898877	0	0	0.5617977528089888	3.3707865168539324	0	0.5617977528089888	7.865168539325842	0	0	0.5617977528089888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
